parcelle,id,disposition,date,nature,codecommune,departement,type,surface,piece,prix,latitude,longitude,surface_calc
35238000EX0121,2024-196686,1,2024-03-20,Vente,35238,35,Appartement,34,1,98000,48.1212900,-1.7164710,34
35238000AE0176,2024-196689,1,2024-03-28,Vente,35238,35,Appartement,50,2,150000,48.1094280,-1.6883260,50
35238000AC1131,2024-196690,1,2024-03-15,Vente,35238,35,Appartement,30,2,128000,48.1146350,-1.6823130,30
35016000ZL0004,2024-196691,1,2024-03-14,Vente,35016,35,Maison,72,2,230000,47.9967620,-1.9082860,72
35016000ZL0073,2024-196691,1,2024-03-14,Vente,35016,35,Maison,36,1,230000,47.9973240,-1.9084820,36
35238000AK0117,2024-196692,1,2024-03-30,Vente,35238,35,Appartement,32,1,121125,48.1093320,-1.7091590,32
353200000A0469,2024-196694,1,2024-03-25,Vente,35320,35,Maison,94,4,166000,48.1719160,-2.0291280,94
35115000AI0728,2024-196695,1,2024-03-19,Vente,35115,35,Appartement,75,3,115000,48.3531990,-1.1976140,75
352990000S0442,2024-196699,1,2024-03-11,Vente,35299,35,Maison,69,2,218300,48.6378110,-1.8981460,69
35103000ZI0037,2024-196700,1,2024-03-29,Vente,35103,35,Maison,120,4,144000,47.8168820,-1.2412910,120
35238000AB0793,2024-196702,1,2024-03-25,Vente,35238,35,Appartement,20,1,108000,48.1184470,-1.6839780,20
35187000ZO0083,2024-196703,1,2024-04-02,Vente,35187,35,Maison,67,4,88000,48.0694950,-1.9606590,67
35012000YN0066,2024-196704,1,2024-03-15,Vente,35012,35,Maison,316,7,7e+05,47.8397090,-1.6745900,316
35022000AC0169,2024-196706,1,2024-03-26,Vente,35022,35,Maison,158,5,365000,48.2991110,-1.9370200,158
35329000ZM0007,2024-196709,1,2024-03-19,Vente,35329,35,Maison,40,1,76000,48.4882520,-1.5166520,40
35039000AB0039,2024-196713,1,2024-04-02,Vente,35039,35,Appartement,31,2,47500,48.1108450,-1.4808630,31
35236000AK0062,2024-196717,1,2024-03-21,Vente,35236,35,Appartement,70,3,305000,47.6508770,-2.0804630,70
35223000XE0132,2024-196718,2,2024-03-21,Vente,35223,35,Maison,54,3,124000,47.9663620,-2.0976020,54
35238000AC0600,2024-196719,1,2024-03-26,Vente,35238,35,Appartement,29,2,135000,48.1120040,-1.6817610,29
35207000AC0441,2024-196720,1,2024-03-13,Vente,35207,35,Appartement,42,2,114000,48.1134140,-1.5218670,42
352320000D0547,2024-196721,1,2024-04-03,Vente,35232,35,Maison,180,7,125000,48.2171880,-1.0884350,180
35288000AK0396,2024-196722,1,2024-03-19,Vente,35288,35,Maison,78,4,333333.34,48.6496130,-2.0078200,78
35288000AL0187,2024-196723,1,2024-03-12,Vente,35288,35,Maison,114,6,550000,48.6538340,-2.0010700,114
35190000ZN0028,2024-196724,1,2024-03-29,Vente,35190,35,Maison,54,1,26000,48.5134540,-1.1862450,54
35288000YA0236,2024-196726,1,2024-03-18,Vente,35288,35,Maison,168,6,477000,48.6419340,-1.9628930,168
35069000AE0095,2024-196727,1,2024-03-29,Vente,35069,35,Maison,94,4,288350,48.0455710,-1.5068120,94
353520000A1732,2024-196728,2,2024-03-19,Vente,35352,35,Maison,162,3,4e+05,48.0671000,-1.5866810,162
352240000C0772,2024-196731,1,2024-03-21,Vente,35224,35,Maison,40,3,2e+05,48.5265790,-1.8478140,40
35238000BT0105,2024-196732,1,2024-03-13,Vente,35238,35,Appartement,42,2,180000,48.1061640,-1.6781670,42
35238000ET0055,2024-196733,1,2024-03-14,Vente,35238,35,Appartement,84,4,210000,48.1166100,-1.7051360,84
35266000ZM0149,2024-196734,1,2024-03-20,Vente,35266,35,Maison,102,6,305000,48.0164360,-1.6455990,102
35288000AC0181,2024-196735,1,2024-03-29,Vente,35288,35,Appartement,77,2,405000,48.6487850,-2.0275750,77
35006000AE0092,2024-196739,1,2024-03-22,Vente,35006,35,Maison,73,4,208980,48.0578310,-1.1604490,73
35292000ZK0074,2024-196740,1,2024-04-04,Vente,35292,35,Maison,92,3,128000,48.3784180,-1.3767410,92
35256000AW0082,2024-196745,1,2024-03-19,Vente,35256,35,Maison,113,6,1e+06,48.6213010,-2.1327570,113
352860000B0198,2024-196746,2,2024-03-27,Vente,35286,35,Maison,54,3,166000,48.3853630,-1.6445090,54
35115000AS0076,2024-196747,1,2024-03-22,Vente,35115,35,Maison,136,7,112000,48.3508220,-1.2033380,136
35238000EW0050,2024-196748,1,2024-03-25,Vente,35238,35,Appartement,62,3,180000,48.1227050,-1.7043650,62
352960000A0092,2024-196749,1,2024-03-20,Vente,35296,35,Maison,127,5,67447.9,48.2817750,-1.6796360,127
35121000AB0310,2024-196750,1,2024-03-22,Vente,35121,35,Maison,92,6,165000,48.2471600,-1.4658680,92
35238000EW0087,2024-196753,1,2024-03-13,Vente,35238,35,Appartement,43,1,110000,48.1216400,-1.7053690,43
35238000DO0234,2024-196757,1,2024-03-27,Vente,35238,35,Appartement,80,4,332400,48.0991730,-1.6987140,80
35099000AB0208,2024-196758,1,2024-03-27,Vente,35099,35,Maison,110,5,259450,48.0621520,-1.5231200,110
35271000AD0050,2024-196762,1,2024-03-27,Vente,35271,35,Maison,96,3,75000,48.5094990,-1.2459290,96
350310000E2586,2024-196765,1,2024-03-29,Vente,35031,35,Maison,130,5,345000,48.1731320,-1.4429360,130
35139000YC0086,2024-196768,2,2024-03-18,Vente,35139,35,Maison,85,4,290000,47.9726450,-1.7229110,85
35176000YR0202,2024-196770,2,2024-03-27,Vente,35176,35,Appartement,43,2,277000,47.8208240,-1.8069690,43
35238000AL0259,2024-196772,1,2024-03-25,Vente,35238,35,Appartement,60,3,210000,48.1154430,-1.7071970,60
35187000AA0264,2024-196773,1,2024-03-19,Vente,35187,35,Maison,80,4,131000,48.0675710,-1.9761540,80
35236000AN0026,2024-196774,1,2024-03-28,Vente,35236,35,Appartement,103,3,110000,47.6481980,-2.0858180,103
352820000A0888,2024-196775,1,2024-03-12,Vente,35282,35,Maison,125,5,88000,48.2814810,-1.3836490,125
35095000AK0452,2024-196777,1,2024-03-13,Vente,35095,35,Maison,98,5,188000,48.5493140,-1.7440420,98
35087000ZH0058,2024-196778,2,2024-03-26,Vente,35087,35,Maison,136,6,180000,48.0708770,-1.3329830,136
35178000AB0501,2024-196781,1,2024-03-26,Vente,35178,35,Maison,106,5,210000,48.2947120,-1.4299560,106
35115000AC0131,2024-196783,1,2024-03-21,Vente,35115,35,Appartement,43,2,80000,48.3548950,-1.2035720,43
35152000BP0031,2024-196785,1,2024-03-15,Vente,35152,35,Maison,180,7,310000,48.1876390,-1.5168520,180
35142000AB0250,2024-196786,1,2024-03-20,Vente,35142,35,Maison,79,5,129000,48.4112050,-1.1555570,79
35273000YL0012,2024-196787,1,2024-03-19,Vente,35273,35,Maison,26,1,75000,48.3803480,-1.3027970,26
35154000YD0046,2024-196788,1,2024-03-28,Vente,35154,35,Maison,62,3,135000,48.2230810,-1.3826890,62
35239000ZP0351,2024-196789,1,2024-03-25,Vente,35239,35,Maison,103,4,220000,47.9081200,-1.3748820,103
353550000B0203,2024-196794,1,2024-03-29,Vente,35355,35,Maison,216,8,330000,48.3554490,-1.4813970,216
353570000B1328,2024-196795,1,2024-03-23,Vente,35357,35,Maison,97,3,230000,48.4597200,-1.2223350,97
35066000AK0892,2024-196797,1,2024-03-18,Vente,35066,35,Maison,200,5,432000,48.0430850,-1.7008070,200
35154000AB0335,2024-196799,1,2024-03-18,Vente,35154,35,Maison,118,4,250000,48.2190610,-1.3452450,118
35238000BR0287,2024-196800,1,2024-03-22,Vente,35238,35,Appartement,21,1,127000,48.1061680,-1.6721240,21
35165000ZP0118,2024-196804,1,2024-04-03,Vente,35165,35,Maison,78,4,30000,47.9507680,-1.3629210,78
35268000ZA0248,2024-196806,1,2024-03-27,Vente,35268,35,Maison,64,2,90200,47.7723360,-1.9185740,64
35238000EX0094,2024-196807,1,2024-03-26,Vente,35238,35,Maison,130,6,340000,48.1191820,-1.7164740,130
35176129ZX0176,2024-196808,1,2024-03-29,Vente,35176,35,Maison,49,3,71000,47.7821170,-1.8490360,49
35278000AW0195,2024-196809,1,2024-03-26,Vente,35278,35,Appartement,60,3,203200,48.1449540,-1.6803690,60
35085000AE0367,2024-196811,1,2024-04-02,Vente,35085,35,Appartement,70,3,187500,48.4124550,-1.7417810,70
35092000WI0144,2024-196812,1,2024-03-22,Vente,35092,35,Maison,90,4,205000,48.4389850,-1.6423940,90
350190000F2835,2024-196813,1,2024-03-20,Vente,35019,35,Maison,112,4,210000,48.4201080,-1.5739240,112
35168000XE0105,2024-196817,1,2024-04-05,Vente,35168,35,Maison,164,5,347603,47.8605900,-1.9909010,164
35210000BI0015,2024-196819,1,2024-03-18,Vente,35210,35,Maison,128,6,325000,48.1478830,-1.7666190,128
35115000AO0227,2024-196820,1,2024-03-27,Vente,35115,35,Maison,86,4,115000,48.3394420,-1.1923750,86
352750000D0367,2024-196821,1,2024-04-02,Vente,35275,35,Maison,100,4,240000,48.1372730,-1.8696170,100
35324000ZC0190,2024-196822,1,2024-03-29,Vente,35324,35,Maison,95,4,230000,48.3198490,-1.1524800,95
35051000AK0195,2024-196823,1,2024-03-22,Vente,35051,35,Maison,91,3,493000,48.1156460,-1.6283530,91
35238000AI0092,2024-196826,1,2024-04-08,Vente,35238,35,Appartement,68,3,267000,48.1088530,-1.7034410,68
